songname,genre,tempo,beats,chromagram_stft,chromagram_cqt,rmse,spectral_cent,spectral_bw,spectral_rolloff,zero_crossing,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
4446,3,107.666015625,26267,0.32665627471612729,0.48111588932553012,0.0237685,724.28470924380144,1029.7266729466642,1139.1664914250098,0.036332512345081329,-390.08427226916149,205.33153946939061,-2.0369497292039611,17.862759557123724,2.5681982660860383,1.5394112014649619,-0.34858362498717083,0.53585317838695934,-4.5013203424108372,-4.9828671100906679,-3.8944385130932639,-3.6966302346592985,-6.0778163390065059,-3.1789137090976274,-3.7234251326593197,-4.1593921154457441,-5.0735371290890487,-3.732322919673134,-4.3758549136912475,-2.2890528677312836
4450,3,143.5546875,45340,0.29231381023857311,0.39513709383400847,0.0372396,659.72575065015917,1066.9304425318041,947.73614884900269,0.033023849002711075,-406.96631114203126,181.38848835863641,21.812548895550055,12.780823118552616,8.4443982181471728,0.90409332285266852,-7.6174778914708883,-7.7403314265724132,-6.1854338131103406,-4.4798336714309182,-4.1652375886215331,-4.2390821952325322,-4.9739725474019902,-6.5337731199166367,-7.0550910744377964,-4.4635218094342619,-4.3109376326696358,-5.1574040069492577,-8.3258471101588309,-9.1285715509931773
4490,8,99.38401442307692,29619,0.47943917184754842,0.6276640386146638,0.117211,1687.2949286648627,1931.0742454550932,3412.3043662623354,0.074891459462074303,-120.49217203816299,123.52658222733945,-30.712219561862707,33.168056350755478,6.6628874208818276,12.630453049627512,3.3290063742145359,18.63878785750962,-2.1258028437399283,4.8304322539227202,4.3606411124829796,8.3436292682173292,-3.6555050363825456,2.9264979939102775,-3.1119359377550415,2.1687342310285564,-6.659903508478175,-0.13423307489902978,-1.5519165520939608,0.27118216512511573
4492,8,95.703125,28704,0.43492504493572054,0.59900868785746797,0.120037,1748.6067041244996,1965.1193236228519,3436.3375542702688,0.080188101659249222,-107.10412100883238,116.89390773253564,-32.432430977181284,27.928625993372972,4.3286912517609384,12.418387974167866,4.1687686424645385,19.127575886810572,-0.70428326133529595,5.7903568309739875,5.6195162739973004,7.3946517319807317,-4.313008335176665,0.4807327252688281,-5.53243785153954,-0.0069455748271882852,-9.6136745004559661,-0.37806841991716966,-1.9991756868738841,1.6444425300459864
4508,5,112.34714673913044,33544,0.22825929108561549,0.41202862842583959,0.0603213,2061.9472429182974,2494.2711241446154,4750.0296105541311,0.060094118856424149,-298.87472605570372,80.871591729705258,23.399478326288175,23.102832821311324,3.8201958960104831,4.2441297767081991,-12.196819056662203,-6.8649732109714492,-18.18877009307305,-10.180769437493298,-17.897853353394844,-19.547943435680828,-13.754265394581781,-7.4571148976500199,-11.474965557121795,5.1951600185963862,1.1233914092706296,-3.1019405705810668,6.242389362356648,6.3446480667609411
4509,5,123.046875,38268,0.28096103903726999,0.44670667248984947,0.151187,1489.8931365094288,1923.1365119716468,2930.5906124528346,0.053038983891253867,-170.51538600409327,120.42447497303945,-7.5398139827470958,18.056100203277047,-0.11999821796773975,-2.4897012103296734,-9.9149918796242034,-6.7129775599343828,-27.263426221786634,-15.215982984011427,-33.843381926535734,-13.819767359483292,-17.381157726562616,-20.138041393835692,-7.3493876896359343,-1.8097498482148957,-13.149764636213968,2.2836726682484336,-2.7226318591301464,-0.28409864031270116
4511,5,161.4990234375,49304,0.27465939574411097,0.44467311866061393,0.0778038,1273.5265041510229,1864.4165291800848,2399.768822259578,0.042607830035797212,-293.29379474639114,114.19373165937765,11.846721538066591,14.633752677784287,9.0735957100668525,3.3801148489522119,-9.8550603861169002,-11.241978119939818,-21.705323520812648,-20.899519288804846,-29.153338518476989,-16.455032678087779,-19.520593359718003,-20.35321061922199,-5.5748066228931066,-2.338024547605678,-3.3555709555079023,5.9848645266648335,0.58578892156448725,-3.2331259331851001
4683,4,89.102909482758619,26799,0.52405597588758679,0.41640808767937093,0.131037,2646.6811471727342,1873.6244418609235,4534.932608866673,0.20418325789116964,-66.601453499936454,81.157139767751218,-65.319836636955145,64.606081373222906,-15.834461282380772,21.727645871550148,-4.1062975809900433,6.4178658287157972,7.4347712543135982,13.051400686080495,3.0708030409595408,7.2503086744316807,1.2139414817295493,3.3825749580394646,2.4261419092338596,6.414926598905903,-0.001289976009715885,6.5051792037956044,2.7876569438090835,8.7965776270345426
4757,6,123.046875,35427,0.39306644674092545,0.60791560714015425,0.157592,2158.4495445777229,2222.9596164883483,4317.9905563685179,0.11332131022639319,-48.312224215395361,99.844656816928193,-21.667071306908085,30.820704558656651,-1.8227613754034235,2.8614410566802739,-1.2043914448994444,11.954708540325733,-0.63310288595425135,2.8937632812628986,-7.5252643807844146,0.48761137222492867,-7.0196032460181179,2.4659304727556974,-7.1813373327746746,1.5361009748669927,0.0072549153955216907,1.1493878144434024,-5.2458771055707496,3.7601144362033607
4759,8,151.99908088235293,46862,0.36708739382580163,0.51649593497140223,0.133047,1609.5655522480399,1982.2587914260198,3425.2292881071012,0.068963679735874611,-122.95433469700363,127.63728192742943,-9.9309291896570926,36.057845349721596,3.6128336646609882,6.0403093468332782,1.5580883569271751,6.3082558414938532,-4.8679986354727109,4.1969583757651518,-3.0380293645092507,1.885569414283871,-3.0966375780287243,2.3329462604946181,-5.389247510929807,-2.7609977918206074,-8.2254171488015704,1.194412525344601,-6.2894484481556798,2.9776818155260365
4779,8,112.34714673913044,30998,0.38063964637974818,0.53882665331850887,0.151327,2128.6065604109936,2274.6254490952156,4435.83984375,0.1025730758997678,-78.170043584122695,95.850502406767603,-10.596358750841002,39.000655034181072,-0.68035061669813113,4.7333667831227535,-2.8764348219826821,5.6357910529196831,-2.5187883904229884,2.3969921663211573,-0.025035726628711553,0.78991848957047373,-5.9863887976688783,4.1123920407100796,-5.2654728612856321,-2.2287007993258174,-3.9627715821407978,1.0932553203906437,-3.3247184465045581,0.68327118533214737
4800,8,64.599609375,18111,0.3564837676518543,0.39505887487808744,0.061857,1605.4737204045393,1998.4513069944255,3285.0968021357394,0.060822383538119196,-254.73475468793447,111.40709621912653,-4.9396750917595815,17.364615690950806,1.8371210780998206,9.6644617429224908,-1.8257616065141029,14.1960805618746,0.38689520004596312,5.9358648946169863,11.980572115883691,11.484846665461831,1.7321164425938205,5.9092552914550245,0.60224496069811839,4.0596717909260631,-0.18160386684503541,0.94459483817288326,4.7594370013641987,4.661663793305709
4829,8,151.99908088235293,46008,0.41871015825232144,0.52240513350348827,0.0887441,2575.5232938802642,2305.4115719428237,4844.9790428628485,0.15142959370158793,-116.98800700278998,68.174420448288842,-29.913960305846899,44.519626633360183,15.429405789107273,13.485042310416972,7.9182380594762023,15.936919555718172,-2.3090689692528379,1.0424660608848468,5.2487092806668123,2.5373662623899484,-2.5692613955877039,2.3140961524120125,-4.9724200651411277,4.1089543778270938,-1.626244552009432,-4.8700917636101142,-7.8977287192778318,-0.023896942288771501
4835,8,117.45383522727273,37535,0.38104713186964195,0.56812908093682746,0.199343,2310.5131453888953,2266.6740071775589,4771.0878165513741,0.11944939108455882,-57.638338084180674,87.843067830249666,-15.387375246611324,21.270227658758966,-11.878612870543543,3.8352967848041426,-14.438354904935013,1.6939158540838486,-2.8522599683133554,2.890412554748766,-5.3081202728278143,-4.553338685066862,-9.4556360784815983,1.9612838476896564,-5.5068822976868921,-6.9002834363692775,-11.412636606183263,-1.8958369838556184,0.41036096316508552,2.3218927079033733
4849,5,103.359375,32852,0.22925033698903627,0.37668806008677785,0.0817288,1577.3492154472642,1825.8814566478927,3077.4299840240124,0.071609414334817975,-257.45407810102557,117.32370892965636,-15.349772658514272,7.3000771160194775,-3.9646993775025137,-1.3321973005703809,27.371816704800569,-11.217848222370129,-3.5425795109593126,27.408807953461448,-9.6882730354048121,6.1340403585103571,-2.1072531693390117,-13.709067749777798,-9.0554713794203234,-6.151059306049512,-7.8983577638723323,4.9941569057137425,-5.3714172263523885,5.0038291000941122
4850,1,95.703125,29179,0.23538238568725323,0.43837354855286276,0.0533704,795.16036103825036,811.65165937456356,1330.7002867707527,0.049782767753482969,-328.1554731319298,173.64127170887488,-5.6012893499855068,-3.03509007725085,1.3657235929041642,-7.7108478138882495,-10.610163519124789,-12.796028525640521,-10.069487506531718,-5.0175261682492893,-2.2893759536787335,-1.3835209292691713,-2.9930439513434819,-3.5239937844575322,-2.72912848959312,-1.0868313996082803,0.75060406558335435,-0.47694177159748269,1.3110811994084131,3.3052380812146902
4851,1,123.046875,24622,0.33037729508959157,0.48979144938289387,0.0401428,709.01546857052472,741.21368449165846,1256.1257377128484,0.04611385569852941,-324.13711948286158,200.05277103974277,-1.0154990416028493,-8.5603712548502315,8.8694001282305166,0.81586352696933206,-5.8558314767177455,-4.7505916521476461,-1.0518879339849909,-1.1904785628310681,-2.7696136349296601,-3.5378399958622095,-5.2489247172522155,-5.2450145942283877,-6.4324638284864726,-8.2243420207212843,-5.4492835942886995,-2.175426110060688,-0.80537551483764469,-2.9950158667792945
5092,8,78.302556818181813,23673,0.32653803187816,0.49140783388464077,0.0632942,1783.7700366046761,1990.8876211729678,3757.5189260989541,0.077906767404144081,-184.32461216343211,124.31048529530439,-18.725983620936866,30.603733010921609,-4.5642547777003335,17.286785666101139,-11.123727211700347,-6.876526181077085,-8.5418698844746324,-1.4308452295170415,-11.739214976146007,-4.520840032638592,-8.6857771499671212,-4.2086172592597793,-3.5349505329965254,-2.0952430117622387,-3.4978617466838799,-0.41589219243795128,-8.2943025613774779,-5.7173057180087206
5141,3,151.99908088235293,47880,0.26593058292259514,0.40059101527667207,0.10889,2066.8397964464702,2226.2054199150798,4238.571684679996,0.1196217200813323,-215.40801844001123,78.841358720353469,17.767855464568608,36.667233917627428,4.0040705643814896,14.777722581817047,5.0335295162048252,1.4470179596679067,5.3702270075523506,-0.088242858855908005,-12.988620679782345,-6.5236848370997125,-15.13046124388096,-8.5665127041422888,-4.0241323743754931,-6.2663482366495487,-13.680206456132463,-2.3915482043439504,-8.3733523201661377,-8.2744646274120974
5151,8,143.5546875,46593,0.35586237432358769,0.51679709099735383,0.0670522,1899.3082259003536,2201.6959196732146,3977.5295502820004,0.086904607014910928,-161.92150391548597,118.74661398575989,-10.762644703143749,18.40911529272833,6.155913786734466,-5.625754212532704,-9.1064143790721239,3.0503835074287631,-11.374446055212774,-8.8883594373519941,-8.3168551478758719,-1.7484400745666264,-7.1149152071632535,-3.5601107140074864,-8.3245682178260072,-6.3423025896637748,-5.3336422425502841,-3.1998525703159548,-9.6156689667617332,-2.8021760612488129
5156,3,129.19921875,34185,0.26532564047636764,0.43476647796692125,0.0998401,862.02263911774367,1441.6105999292056,1586.2848567002325,0.03032790109411309,-258.01070898783416,140.82252607542426,19.668693420787637,34.355463789995824,14.355387405321519,14.562961346355575,6.402824869592636,5.0117874626991297,0.054990823925754495,6.1019609178571956,-3.2849056148335043,-3.96432223667136,-6.2296456670049452,-6.0424653498009997,-4.6238139449117757,-2.130300602306797,-9.8524691860745026,-9.1465262441244892,-5.8149437198830007,-8.8169767077644128
5171,3,198.76802884615384,65347,0.3077606013347795,0.41596594175359608,0.0771191,1108.4129364191031,1710.0538897381032,2269.5946094052342,0.037559485656927245,-242.02479369080851,136.96760808749627,13.643678016597237,34.683569183389473,15.606959288490826,13.327499144502807,2.0964151708826195,7.240406022581146,-4.3058377605083864,3.5404343427035525,-9.5215833310768172,-0.92973390210372642,-2.9483057730791398,-3.6834854263968908,-6.1285445463560553,-2.8655943425540875,-8.2548468572502465,-3.4506053957356855,-4.0558871397552494,-3.0313255244503488
5191,7,172.265625,54977,0.43774314641970702,0.46338945925804859,0.128217,2338.2444145713771,2009.3884222331449,4363.790279423858,0.14279732246517027,-84.266937095152059,92.10923903355615,-42.766019377194922,50.238540264877066,-12.409679456722243,11.118457653585994,0.26800916565474486,4.9780564747121563,-0.48583857919734097,6.1238390919855599,12.542225785610553,7.0804375345659416,-9.07298626768692,-6.066904457310268,-12.576054406256802,-0.79242315066999847,-10.931316143477808,-5.2875601578253066,-14.812106024458762,-6.4310011667608542
5258,8,184.5703125,55029,0.39123490595610405,0.58616947160432165,0.126657,1970.2087827294131,2158.7313820720092,3901.3680756276608,0.098343320675309598,-70.611365690237463,111.98287911074613,-26.131930022618288,14.345568986730003,0.51493168124815369,6.0268639619194655,-3.2301716902441515,5.773777782464963,-3.500194154562235,8.2780632722083602,0.2788986175858541,2.5719150116842386,-6.1836634261688523,1.1695645236471015,-6.194097603251512,1.5066001716489861,-6.0894548210903157,0.83740104600899323,-2.1867054903787042,1.9462849384721839
5267,4,172.265625,49771,0.37725874688688005,0.57683044248124959,0.229229,2467.3587833354086,2242.9881181327823,4837.1230098094984,0.14474721327943454,-12.664797736384992,93.425518728917808,-35.591014544887059,1.8664833219751669,-12.877339261458967,9.1426826344463006,-14.104061826431883,-5.9336986541728187,-8.8394773798198454,3.8097333475512762,-6.9400718023916124,-7.5382291045351222,-3.7823786797273393,4.0667322794124878,-7.6658759834184727,-5.7442101443474005,-11.737352946219742,-2.6340763179509459,-5.0183514344219535,-6.365423858391182
5270,4,161.4990234375,50555,0.444782271219965,0.45529900981539662,0.241694,1890.5573944574458,2185.4933136424143,3957.3056859992253,0.060054811555964371,-84.902168367999977,102.94852590539338,-3.5390550449258398,42.586178026568277,9.5606787403464679,20.638125026304284,4.7215774432929036,17.927427696393995,-1.7041514635073176,3.2082130650154532,0.54625048505940177,2.7670246537873102,-4.0723368591897753,6.2120313025401614,1.0555507200263297,2.5253208686355295,-5.0290314639408624,-0.76386850197278833,-3.1816753257213901,5.1035065089105585
5319,2,80.74951171875,22240,0.30531724198934623,0.44173025423388129,0.121167,606.10137080537083,767.89524541667231,901.92787949883905,0.038564770583397835,-282.80516012750809,210.30379595833361,40.655191751131113,-9.293816915963264,-14.916507362645453,-10.058541159798546,-7.7859767760451328,-13.720254369566621,-12.027055073687608,-3.5429532546663491,-7.9428009083948181,-13.069821730744788,-13.794269826607824,-8.3525117948167509,-5.5151632146475817,-7.5147574006391835,-8.2388939027947643,-4.4707685575003469,-5.995356499640053,-5.1827416474347432
5378,3,78.302556818181813,9739,0.26592994745198129,0.42190824483482542,0.118304,1767.3658370354872,2128.3803831870391,3441.3761437354765,0.075024735548993027,-238.80277328623953,103.28333827229125,9.2104562751844696,34.320575587170445,12.652545819391939,-12.535117918055711,-4.0492396414653253,-6.906501153434653,-9.2938447507233324,-4.2111867671430439,-15.928126652885574,-8.3393058662972805,-22.21622905946818,-8.8039515503974677,-10.787437193789472,-8.3197384946250867,-10.084391198801544,-6.9677195251909883,-5.1101322773278728,3.2170700914559136
5380,3,69.837415540540547,21456,0.23623760712584405,0.38068850258894726,0.184692,1069.8739105501902,1507.3006217002121,1967.2464376632643,0.040642233455882353,-209.32964312952069,136.0823534373167,-0.60304256926194588,29.961626694407194,5.3365491459056225,-5.1876751517876007,1.2636432436473826,-15.264378399041666,-15.674118035440726,-1.6540400979553866,-17.330322939918915,-10.162196137378219,-21.788925282208577,-10.316427647818216,-12.106391315076575,-3.8444489409239901,-8.5138039330505695,-2.6073713313576161,-6.2937668371918818,-9.2684052105913253
5940,3,117.45383522727273,35545,0.29016866829768462,0.44031877224607563,0.114647,1264.3287711983357,1644.6518352726985,2387.4688966355457,0.050812995839783284,-223.93901689832973,135.52348141297071,6.4010962958949724,42.096723745155785,3.7563995714312628,7.0227818539843669,-3.761855213425799,-0.21303644779965331,-18.949428011606969,-7.1774027319604636,-6.4943318423116265,-7.7610598956021262,-2.939606625699053,-5.4901584855134136,-9.4116080910371469,-6.9387900243256189,-10.433258220055842,-5.7053277594968206,-6.7471234974150942,-7.2880031800355365
6330,5,99.38401442307692,27881,0.29406900008418779,0.49023186339903702,0.162385,1966.9663768931985,2008.6836121727511,3762.8439132643189,0.10405039122968267,-86.938949292953495,112.1074853497815,-25.844014944303908,22.574188728794361,-8.5807366510787197,3.3622995130882609,-0.95165089461239605,-3.9980355770495812,-11.807540856302209,-2.3311105011509365,-12.038660271561,-4.1399011592047961,-10.321892384450461,-0.71421969253309014,-0.34748421202714169,-2.9296175776999678,-1.3132474718956406,0.71285380745406079,-4.4915303840293319,1.3645564967590653
6332,5,95.703125,28748,0.41516750160584559,0.5538235043235612,0.0739737,1691.9148253727594,2034.0679623091978,3395.1239576273238,0.080547117060418283,-145.11962917275184,130.13568698256341,-13.536066702346675,16.354574653157265,-3.1652203227796765,7.0497516796507513,-10.974989269513019,4.8684145301070458,-7.7007677724568699,9.1628358675249792,-6.2948836706102096,2.1612767979110883,-8.8057001756043292,2.0614769930501398,-6.5630911768822857,-0.11709892987066949,-7.5760717528716084,0.21918105072609392,-6.395328766153253,-3.924658873438994
6333,5,107.666015625,31781,0.34899092360472572,0.45980179650368436,0.109835,2219.6237081885756,2313.4166735760423,4553.3974662284736,0.11033493372678019,-100.53236374118079,95.886495224130613,-16.945778142727722,23.967373297270417,-3.3161268990260186,0.39762043664875285,-11.36931517386572,6.3013313911971487,-4.7982663652250164,7.1926656278022731,-9.0453003333826381,5.0196239261341749,-10.878934776299147,-2.440478625682537,-8.3646988206992496,-0.17013168305866361,-9.3850533306234674,-1.6483314793310788,-7.2047239419707161,-6.5292615558047107
6342,5,107.666015625,33237,0.33119508963629835,0.50998385002444102,0.0703301,2587.5809346359051,2297.5662166301377,4988.9729565562066,0.17863453718048025,-155.03672709053683,79.514785791591635,-19.385137241018924,25.835391928031246,-18.663766789606573,5.391397670919071,-10.976608961256565,-6.3345752229435925,-6.6789130973987563,-0.73657980560110592,-8.333108732249654,2.98385820601706,-6.2715480551423957,-2.8539233767093157,-0.26435009382163688,-3.0268703780900781,-2.2099540170932692,1.3475963977327785,-0.78656386480843732,2.3474548096527021
6357,5,123.046875,38756,0.37095592779699876,0.6010657166806761,0.171753,1602.8044175817122,1729.1723890623182,2942.3988743832238,0.095143415610487614,-64.921491830710494,138.44977983305995,-36.816016542143736,17.266430847488117,-7.9617191196563102,3.7231953951210373,-12.557823676130141,-2.5072059323096911,-14.513969265744867,1.5794678876597099,-7.1221181947148482,2.3693358820500587,-7.492120465248564,-2.7275965947897345,-11.559401680700338,-2.8396181184860789,-8.3290680037437745,-3.3795410071402592,-11.10718233386045,-4.0853146021166227
6367,5,172.265625,53450,0.27226008570159121,0.54281143929042497,0.0984814,1745.1079657363659,2122.4746530779262,3535.6786202351004,0.079607984229876166,-169.97317197006527,118.17223511558851,-12.064386608749103,25.402977239283754,2.8286919280261342,2.0587341423202141,8.2276547079596174,-1.2837163405357475,-4.4722609183108943,3.3262127106573982,-4.3874102772510764,-0.16038588481151669,-4.6701125863738122,2.1152964477867409,-0.85065659776954794,0.81767985523575082,-2.3676188651234225,1.5919276307840438,-3.4496850934133581,-1.5072500093835164
6372,5,123.046875,30935,0.29532362364342341,0.40938905224707689,0.119654,1714.707702223046,2005.743868932334,3486.1605359822811,0.067844618391750586,-134.04037468483511,118.07261224161171,-20.538379853375627,23.628718538191833,-3.4116313281782191,4.2345879466823693,-8.4920608119975611,3.1129595646040968,-10.209718859967062,-1.0636820197605288,-5.6278110359754621,4.3646336646914907,-8.7480938476282581,0.041437626408326836,-5.7876652347650985,-2.5122895815185711,-5.8070373088585274,-2.8493779854553711,-6.3434370078613735,1.0842965306343733
6376,5,123.046875,38801,0.40088171284492635,0.54929339442266545,0.162762,1811.1165846543456,2032.1124880245998,3720.0901826345857,0.079856488429512013,-70.558793339401134,117.16517479244551,-21.97361945986486,21.537562537063838,-12.637511296652994,7.8676774844710646,-10.426442273628888,-0.23938749745313986,-9.2480168901824289,-2.3199090776067242,-7.2000101674426036,-2.0255393261955144,-9.1857625839865129,-4.4632608496738033,-9.6315714684691738,-4.8645489345485009,-11.000025402578954,-6.304989304740829,-12.438547201087683,-5.1712248277906667
6381,5,143.5546875,44049,0.28042091614195064,0.51371182065436327,0.155156,1866.604060631068,1738.7020028217325,3375.2920610234314,0.1197601483830364,-111.47450013432358,119.16881335008217,-42.747427534813731,16.966738323064341,-16.02587706124698,-1.7459728621603463,-16.417904384287279,-2.1472868237451972,-10.119306068096858,4.9122119399818018,-2.3416566314281027,-6.546073213876908,-12.894717676831506,-3.4617507471131606,-9.7683383527625747,1.041809892881161,-11.138522444883982,0.040926814030155925,2.7505808719495479,-1.3687210204307552
6382,5,143.5546875,42377,0.35159238733013587,0.53842886551548441,0.128159,1826.0815294238705,2062.4234173088967,3918.5513050563563,0.080956804494001541,-106.27293504232226,114.57884741278649,-22.489964677918319,27.185128480451503,-6.211760741250167,20.780510569831481,-7.7551664419615491,7.5923410649187399,-4.6158604657222657,6.4078425269980102,-2.8303415209924339,0.63855506658868288,-5.5636984154842892,1.0620210685277771,-6.7167848323153656,-5.4246098105819147,-9.923741826144111,-4.688961156714897,-11.63404073208919,-2.4205620351937003
6385,5,129.19921875,38421,0.33089327831425269,0.40899520994869804,0.123518,2080.5322170845025,2252.0511893892967,4413.7733105166408,0.082632153395897828,-107.11498313198112,100.22243963686816,-17.737396065017016,27.251793457989166,-4.2545730417880261,8.7978670168997759,-7.9532601886395229,10.001179007064389,-12.587960127711449,8.630497410814419,-4.702910223964091,7.7750456647227324,-6.3312356490483541,-2.849286555318904,-8.2646668812238033,-2.8295303362376405,-11.236398728191825,-2.6125080041785163,-10.882342768598367,-5.4436083578364807
6389,5,161.4990234375,50802,0.3424023785608924,0.52937382247891529,0.0797361,2026.3238847825094,2270.9910499586244,4145.6586653091108,0.098377136183191327,-150.76019440151896,107.6749248755175,-21.861391992619517,9.4983611530687231,-10.55288359502449,-11.38677811162073,-14.056305019344522,-12.438955517166123,-12.737763826697396,-7.9322663865838763,-10.232195549427411,-0.46281734971793009,-10.521090566179424,-4.4084591902365862,-6.6989622362576302,-2.9523265872934306,-9.7621165910827568,-0.12562048942911352,-8.9064897930222866,-4.5158563164346539
6394,5,123.046875,37200,0.35237445899830611,0.55682542142603364,0.121597,1819.0604256206168,1962.1002079896093,3792.3354015999903,0.099616177679953566,-104.3292530241979,112.79476457420733,-29.06633165939752,29.270703147318226,-8.7272680274866818,16.531109062695748,-10.449149919101417,4.5431955710965859,-6.4460008550416052,4.3390890065473151,-7.6032579910413229,4.0321454312727925,-11.021540859301384,1.045740805933312,-5.2968769537446141,-4.4666588726740777,-7.4574355707854867,-6.4413161804555523,-10.210016155225292,-1.587389205716577
6396,5,92.28515625,25867,0.38717951735707118,0.55584725257069245,0.12779,2021.3260799853381,2020.4006455328872,3989.5342091657799,0.12123131530572756,-87.695694390294022,107.691600127518,-32.482861104983257,34.234173646547042,-5.5597853884444586,11.941076996901163,-7.0959820187099991,4.6985653759692347,-11.368792480818755,5.0339065495910393,-2.5358236872494087,0.83650020842807493,-7.9947987641081886,0.60454278183202748,-7.6236992503277534,-6.5822963313246765,-11.043191896400137,-3.5865707549541264,-8.5190546325341501,-1.248216130254082
6406,3,135.99917763157896,43637,0.26769992442644686,0.42412526482111018,0.0803794,1155.9758008300348,1231.2579028715138,2219.028248506434,0.079319248258513927,-238.11361872474518,177.65852599631415,-40.308434068995801,17.525541907559877,14.826665723200806,-10.866866769186171,-8.5345421446573049,2.3784289669579337,3.8587338093911594,-11.66029424126479,-9.1477010126371656,2.8628748554280463,-5.9774273098931179,-12.032046209978043,-10.720114356834607,1.0216009185945698,-8.9408676317979854,-5.8675414391864988,-6.4290767931580959,-4.7853657961754985
6407,3,258.3984375,68505,0.230406893571938,0.38677826807886412,0.0735984,858.83736410522783,892.8089929111394,1504.8659002817822,0.059592988099845201,-309.18293524320131,180.91166274447519,-20.85204434957803,9.8870963323197145,25.36846636800291,0.76851278511646526,-4.6952230083843682,0.82487146918514598,9.8734676481242047,2.8102850269745612,-5.5917218586321491,-1.6838191306499277,-3.0560180129522116,-7.4393189133989264,-5.5409629095272575,-3.0891105488991748,-5.6509836557513617,-5.1617166042779585,-5.2124075919025961,-1.1198320435960667
6459,5,99.38401442307692,27179,0.2453013410354177,0.42725727370447908,0.126624,2192.8439505923757,2099.2876063414019,4221.6578055461496,0.11030469959365326,-109.720686459918,92.27208503441139,-36.303153019104158,13.520784466159538,-17.183624913215876,3.9173105803190524,-11.517476486357836,-0.28189482508422897,-7.951613876334231,1.2611780452271892,-5.9090634453542226,0.5486834823848179,-0.35317319959352578,1.1445971358986169,-1.0422850993241157,4.4253959219941601,-11.605964346972613,2.1849766980565639,-4.8693480648332486,-2.9109555753713998
6460,3,172.265625,55563,0.2588602808415571,0.41751387479890562,0.115465,1027.9374405043939,1542.6192706968629,1741.7811343544408,0.042057568812886997,-242.41649894647975,155.93855988269121,22.541252684112685,27.371282713905313,5.965187998011892,1.7776539801984463,-14.213636286692756,-5.8523163915164274,-13.338489653311496,-7.7167218265487927,-10.9962432119739,-5.6203272740648256,-10.180293281300248,-5.9114885333217426,-5.6921691743434071,-1.8826114710414761,-10.602312781103389,-5.6596361750143451,-2.2204678045068631,-1.7967698687844165
6522,8,99.38401442307692,32251,0.35657046249430502,0.42621560900526417,0.128121,1884.4031589606786,2026.1586600834419,3771.7938591452207,0.081075095539860684,-130.97516264208141,97.43897363863536,-24.379252109518838,56.813293365346908,8.9684881496157569,1.7910125686800391,3.515975854381864,13.610843963469021,-3.9537748230969836,8.8376613912393402,-10.192680781712546,-1.2639353337562651,-3.7496471766421591,-4.2607890370605075,-6.6697175430503437,-1.1963717759710499,-11.494024631240114,0.30574103802997937,-8.4366660229074562,-2.417092620211073
6530,8,92.28515625,29107,0.45749285843601384,0.54775926498353433,0.0830537,2259.1026584538808,2265.6776927111218,4546.5498636897273,0.11801050542215337,-115.2978966036092,96.653680656775776,-22.371792222548024,39.11558449162505,4.7094298793151506,1.3227339683422736,5.1235039999592056,7.2192364913370586,-4.3523159764784829,10.456348065589303,-1.5796735540041971,7.912064448254255,-0.47797005889880956,-0.15459679283978389,-2.745265981041451,0.38547718485422661,-3.6169589677790128,2.2155270225004839,-3.7653484817707783,-0.86145741272869969
6602,8,172.265625,51070,0.3447530706633925,0.54723102909157206,0.0776023,1732.6780926687711,1966.2207608596359,3458.770751953125,0.084212264778444276,-156.81913024866853,121.41943268423019,-20.686276871745289,26.578355752216169,-0.38362377763239247,10.673245818580481,0.42470666747827679,0.89291021792118586,-8.8869487390696911,3.6838789959105744,-6.8665274579990649,-0.97662993744309334,-11.390361962304441,-5.2005891580905104,-8.9162167851845311,-5.0459749458660434,-8.0333339311438845,2.0947023265435916,-4.3227618065126618,0.031372019661727306
6655,2,129.19921875,35883,0.41374782730495502,0.54791415786625164,0.108682,2253.9190729257066,2552.1560361025013,5135.0106159599945,0.086475289642995362,-140.28288560651839,86.290344531219617,19.893380615434694,38.738547221827005,-1.7697259429978447,25.123833599491444,1.8371354387877583,4.9948265890367063,7.3413430168553351,10.506819123044945,2.7769971574237227,4.2512452088009036,-10.242130572788534,-1.1904240842370939,-8.3795779149097491,-2.2571834793700631,-2.0253085152605861,-0.28442714480720693,0.59230276573243046,2.9269298425850736
6762,3,83.354334677419359,24817,0.28819710212046851,0.49111601080014439,0.24214,1076.3554306264039,1513.198308747975,2007.071196848394,0.050209824883900932,-134.03579800363698,163.96060734981657,3.6482940011043765,24.993687326310177,4.0788045942998457,3.9424995547278598,-4.0861177028080213,-1.5544627634629335,-8.3440203879851573,4.6333332754010135,-0.77370010634323561,3.617665418582904,-8.425746114639777,-7.0961352754168718,-3.8220809852311275,0.73756991133621064,-9.3148410211661812,0.5413078277291089,4.4650168516063093,-0.18641751143080551
