songname,tempo,beats,chromagram_stft,chromagram_cqt,rmse,spectral_cent,spectral_bw,spectral_rolloff,zero_crossing,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
47894,78.302556818181813,23847,0.4463895789523003,0.49073383106560498,0.259461,1291.0277202566115,1829.1736323992425,2708.6336212630613,0.041530361116486066,-100.56460292022267,133.68815326514425,-4.8807933055441692,38.783574635708113,11.51515243006086,16.279017397261459,10.911629100621266,10.751631950072763,7.5739973011799124,10.820663975095394,1.7626407518562686,8.5137135035084963,-0.4863187971839128,5.3963726753104071,-0.28364282939491192,5.5350102344771956,1.7670783673503003,1.8364740730681195,-1.8699770208020332,0.15120204479723923
47896,107.666015625,33066,0.42973151178831037,0.41970547317220236,0.25719,1878.0909208639084,2368.4482323041348,4233.5910667206854,0.05681522711880805,-75.990197856026853,97.388137175817263,-0.065806822905127793,37.726127124536859,11.328910594934005,15.473112869685606,13.601223366319525,12.235533130944505,5.0491284544945341,10.259664691636255,3.9748888932651063,12.029714813658886,1.7845201354423661,12.780232425321339,1.8732180337202484,4.080044245719205,-1.9842315246528281,0.73285923024958266,-3.0064380473580954,3.6205470391238199
47897,95.703125,30640,0.40443988632019051,0.48712595773015516,0.276806,1430.5928934648282,1990.6745342181184,2978.9319868058242,0.047114605505030958,-93.408372292664822,128.75866465869359,3.9086821119490112,29.329502106173049,9.4273191532260601,9.3419308488881381,6.2407548567629094,12.632776113889532,0.86792461300344093,10.092122323882979,-1.7665860733158065,4.3369081284836524,-3.2053049056898768,6.7243528862101432,-3.0206584901870688,0.059853201420591723,-6.8753641736541837,0.95475116391086456,-2.1711033126130275,0.91768306984863834
47946,143.5546875,44592,0.39589260820327032,0.61269709359997093,0.128517,1901.5463872191219,2011.4183304087496,3998.570708873935,0.090289292457397363,-89.785821801187069,115.57132116413077,-23.29443793426173,50.856275628886763,-6.1608108800987793,9.5614118145619802,-13.644749392098927,-0.74430819522868397,-9.9820761281789956,-4.3446331372426643,-2.5847257405529831,6.9076899731920394,-2.4761124384643778,4.5026352136588947,-7.9289518339546454,2.8802972421379822,-9.182221794515387,0.406888683071781,-3.2361988858778763,-3.605573927960573
47948,95.703125,30239,0.40245809847630959,0.49204803076957315,0.127241,2254.3090499514897,2401.3663901790355,4871.0407236396204,0.092446655935321462,-94.547038574476943,88.329671381178571,-5.3428169584552068,46.5552772642774,0.065294445864183384,14.395000371350424,-5.7373265096934336,1.7495189111494085,-7.9397379780202106,-0.17014253419633621,-5.0891969575332192,6.8064299394276349,-7.3906229619607204,0.98619159749633489,-7.7548192162090794,2.6973201736822801,-9.3061402769426476,2.706435124441716,-5.2875684355131032,-1.8039757168347799
47951,92.28515625,20763,0.3601752852168032,0.56867024827637513,0.121003,2139.5701769861003,2260.0433831491678,4354.2486704539961,0.099778686145510831,-81.616028211673026,102.27623822221844,-17.587893688877021,22.930552977029723,-4.3738008549470431,1.9797136904034984,1.7474041556601814,6.3988234028641315,-4.8214115977914664,0.55833640256674577,-12.277042875536401,-2.0511486661434719,-5.9166461779716037,-3.4066961597418328,-9.819153381894834,0.12267371188575621,-2.3289387106301209,-0.63256975913957469,-4.2182977781224018,-0.8844872246934864
48046,143.5546875,44767,0.19814516734982277,0.48571508733967883,0.0425434,1004.6465592352482,765.98571276615974,1401.5331917872002,0.086919353473297212,-348.94218401180365,194.43483505520595,-30.987203436101204,-29.731343640209776,-4.73475099583204,-7.147036602269047,0.53746344033890425,-4.5206089211623572,-10.479518387851867,-6.5371843035774813,2.3219798514909176,7.6952137506706775,-0.44188999925982064,-3.3715392833594344,-1.0904873284431702,-3.3016817316747815,-1.28269869155087,-4.651175053307802,-6.2872960498188695,2.9855953618021411
48230,143.5546875,42575,0.38494890145642613,0.59384493450368525,0.189732,3143.3063532858823,3008.028631066873,6978.5411350498262,0.13937179518188855,-14.493171778157242,63.229974447066709,20.932900555393374,34.69939775996486,3.5690450495911246,0.63006349441065179,-9.2118725273676478,4.977396844021321,-3.8123331762312729,-0.38961136711386696,-11.791592984731521,-2.7253017213342896,-7.3247844125906552,-0.42125908029046799,-7.4507018372371556,0.58880345979842985,-5.598423179367999,4.1021617461430919,-3.6336921564194875,1.8594564556703923
48296,69.837415540540547,2072,0.41361703770945107,0.42335493496526522,0.151601,1894.7566139966614,2537.5402198551637,4595.8888759553984,0.046889361213235295,-129.19863140451346,98.798545912120915,16.661543238618957,18.107333179877795,2.6028865868381907,11.731709284604795,-0.83603092795465417,9.082719140635696,-1.8747585028892375,3.2880886659957627,-0.93250410655188043,5.8480980693323685,-2.7607117740482323,4.5312781748333126,3.0361362192977834,7.9915273173761019,3.9519632940132001,7.0416628343003413,-2.173401060097496,2.3825164946240829
48297,86.1328125,26246,0.2747655473695933,0.44737947484322099,0.328907,2348.2195037917231,2565.2376695805101,5241.8933029883419,0.066595591258707426,-1.4409733199108012,68.109317479194559,-1.3401085401255894,21.149558769602141,0.10761989680516776,7.4759876690659484,-5.2818044909177662,-2.435282306025786,-5.3647739606702842,0.94644538929351507,-3.3365685557446869,-0.36775741647839694,-0.8185719434879084,-1.8364555221738783,-9.8161014291463076,-5.6192428083732029,-10.073394905715899,-3.1712570321621172,-6.5175864570164075,3.8945836090355717
48298,129.19921875,38665,0.44159010423792577,0.55187111432417701,0.27989,2020.3843667122667,2503.9142728390411,4658.2884986334175,0.049110058291408666,-2.9003320749460602,108.90048498096932,8.4972355587229131,21.493609017694034,2.4885709696711618,9.8871001824597968,-3.734622962315024,2.612129747944079,-6.0136659091126079,0.58799826467151373,-7.4742819775449902,-1.3897188385667663,-7.3505503942659134,-1.7633657728754621,-7.9716082649278599,-2.7685911481812409,-9.6643791528531384,-1.6035565785837924,-6.8499122277317861,-1.6800860286611481
48306,135.99917763157896,41800,0.25495654639748094,0.47463738634836294,0.145894,1095.6898167673103,1158.711544863502,1886.6385917545472,0.058038575730456655,-214.42949170356667,171.22406308601305,-31.358027219590621,5.2540224357407146,-8.1865508459798111,-21.118769499686298,-20.535395641817388,-27.519188699045809,-21.210729082490687,-7.8777964083795231,-2.1652271506464338,10.784795122098002,12.032483524669965,17.565808257112479,0.50738901838364858,-5.2784783044632304,3.254561833805834,-5.085977606858048,-23.947044220694071,-10.972627210045419
48307,112.34714673913044,34651,0.69482242062158939,0.55862218774346017,0.145603,346.88495988230301,967.53852588038762,425.33909469935179,0.0076647306743421054,-329.26240334871414,177.23346932035813,50.269203795724167,17.288352646597502,27.876760028068041,21.391116987609312,14.414605599426935,12.113001757170736,10.199830594040163,7.2010864054779162,10.48636689501876,10.158560449063744,8.0944696204173745,6.5884709335741496,4.4521742390163324,6.5882975160189368,5.4618602620867547,6.9622974704554803,3.5932533349086193,4.4649434501781791
48311,86.1328125,22742,0.18519422604107411,0.40431548299996467,0.0872987,771.35201405426074,994.37659436749186,1416.2164363329625,0.032851275275735295,-284.51492824714819,197.3926368432972,-25.317932638462185,35.23942739441658,6.5204151561632919,-14.374912258472593,-9.129733677122168,-12.742131054368473,3.9158604638172614,-10.702473894876007,-15.838936659900215,-15.075231175883973,-17.586995394840166,-0.85540724022927628,-6.7979685898449933,-2.4181741989521623,-3.1496824572091704,-10.627845176506765,-4.8070274367054173,-5.2893139045733664
48317,117.45383522727273,32061,0.2455042396832442,0.37591618979016966,0.0507967,543.76950039347957,577.52686522577187,919.6277724700077,0.045385213090170282,-455.55241833488662,153.48938863766634,39.616771897944183,18.416793274518184,16.275222273309261,5.7282848918111808,0.066023809669485081,-4.5802132229095216,-8.361946851757935,-11.449443771706816,-8.5532590359837659,-5.4981137056658804,-9.2197120372711012,-12.694816930785736,-13.459535101983402,-10.534572530958217,-3.6892459294785254,-1.3907449709871986,-6.8607948087551875,-11.217840339904303
48326,161.4990234375,27608,0.43361278732731962,0.54866341925135242,0.0972852,829.3197828746197,1660.4772785352704,1439.0329650312017,0.019094744702979876,-262.972364586092,131.17254030098815,28.271210024296725,62.559249952274534,13.21074247978513,23.078771384956021,15.185421079269185,10.779102564679231,4.2242476587078723,11.19947820039943,-4.5492372378452828,4.6999563696894446,-6.9708515432813218,-0.35166769076980714,-5.1049398180118795,-3.022727355021503,-5.6940784997206233,-2.1898068784384135,3.7345941268950971,8.8938393339905542
48334,135.99917763157896,43873,0.47607456461850739,0.56153214363223614,0.332736,1347.7839044978393,2072.5349676564674,2801.2330613269155,0.038652071642801857,-64.745603736883069,135.88781841446112,16.620841842368268,16.531941209095411,17.602169541516293,22.194282851738198,-9.3554153146886261,5.5984635362462303,-3.8932394503656176,4.2888132287347798,1.0223442958828102,3.8183280502371155,-0.96860540117722993,0.11624039786491012,2.99093936210273,3.7275754640471064,-4.8019760128515063,4.0573534382310434,-0.94789616870314353,5.8795581301324518
48399,161.4990234375,47324,0.30140801324464472,0.4846585567510498,0.0209961,1837.1142969747657,1835.4242454716546,3560.1451389560757,0.098670227239744585,-414.62694715828712,81.424276418584057,-13.415828023308604,22.94574622410201,18.030252667484852,-11.677446832982252,0.5333664646574785,5.7497367495021114,-13.137602196528796,1.7251318513760978,5.0490574443282314,-4.8036305199214935,-0.38526902119541045,5.6805226259804469,-5.1184194713438655,1.3736812850095743,3.0942588267310973,1.169948834775129,8.0213652391335319,3.504485631961396
48401,135.99917763157896,42202,0.29012409301070546,0.47220261230764349,0.00542624,1047.323919901517,1448.5516419246626,1866.2053819780378,0.044971383392995355,-575.54000948450948,146.88535138262887,16.576486745211906,9.1435366559580356,5.1294756954884422,-2.4643011732468301,-3.5632864648705072,-3.2829455490586721,-10.032183432603292,-7.9914577583639117,-6.9853079926033699,-3.7764108524238722,0.077922470915913061,2.8319241621742863,4.1651447729495352,4.932310325328868,4.1992967542287456,4.7950248836367058,3.5963659288937886,6.9293897536579303
48444,95.703125,21178,0.3043499605031344,0.50428679111968255,0.0771143,2589.813716964029,2380.2509725410491,5179.0936827290534,0.17159571219523995,-189.58361670539378,74.061857157663212,4.6894127437295152,14.104972204820472,-24.535218438883685,19.640489675052279,-11.721040713484463,-16.429060603995854,-25.08924716314981,-11.364650496728789,-3.6690841361394226,1.5292438340248156,-13.499114163073862,-2.6583022170091568,-5.8792685619833822,-0.99845532311124352,-9.6613018648521134,-1.611229242322006,-8.4669442686746095,3.0601184380940798
48445,58.726917613636367,16557,0.35049634800107926,0.54003851612301135,0.0749313,1434.4196481641227,1211.2152135635404,2386.7022346047793,0.09784294577205882,-216.81371899461337,157.57235914596384,-84.278602554207794,3.5702981510262228,-54.622998752352416,-2.1161495964872552,3.4422524874683451,4.9320256928901705,10.566444920718693,2.0225397976830375,13.006924690237778,11.204181506335146,-0.32964394167142869,-2.1848839122344179,1.6488549526375527,3.7971819647789449,0.58926187682948905,0.25275885947065224,1.0964781859555115,14.808439811819145
48446,60.092659883720927,16568,0.34687203602514805,0.56476974873809782,0.0251278,1396.7198385310974,830.83816438540964,2291.2694783402671,0.10571213477167182,-351.22326194966934,196.82779551949315,-104.8882402390965,-18.598153293269565,21.450449157959852,-54.464003427437383,-23.34221026733908,-2.1928887111533157,-24.403295343793136,-0.37406563471438425,1.2027002773408528,-10.746452244968436,13.000079781108548,4.5303000522113015,-17.118072794604142,-3.517171681708374,-4.3632431941091454,-8.3057818432989219,5.8817680445346046,-3.8166380642505406
48450,143.5546875,43119,0.35756357715688092,0.53617097517176793,0.101151,1110.3761495343113,1212.196267399099,1843.1971877721071,0.064749797431308043,-209.26361294963556,175.56238855417016,-38.028373762839934,-0.057775553858363346,-33.461261058769537,-18.127929384511976,-25.483390307628785,-16.140796711131735,-16.692412564257847,-9.4452652244800586,-21.396116259248767,-7.9334074757744544,-7.8290057361120757,-10.380267482610197,-5.7935709538641493,-5.4605042135658186,-5.5733819191386305,2.2979614474099108,4.6278363911503861,3.53807624442332
48491,117.45383522727273,37285,0.23603203798661485,0.45398563346958742,0.186727,1476.9913050255525,1640.107505980204,2874.9909486563952,0.079594378869969035,-133.0370581270553,129.89669404910975,-28.212137514876623,35.155031891565528,-0.13077235458631964,13.00029269342726,0.81409316574724699,9.3321250231814901,4.7559946614593782,13.000514840349675,7.1749782599739849,3.5933242432671735,-4.8371077714445807,-0.82613888173346506,-4.4861361057496145,3.8706622766135577,-3.9406153893014633,-1.6843019920057045,5.5994841796373178,2.3587199593961676
48535,107.666015625,31597,0.34484396939105072,0.58334293542641857,0.192975,2658.8229530736626,2728.028576708628,5952.7547610258516,0.10693018977536793,-12.528123834028277,80.738548946319455,-1.3437628719057753,13.382068915309022,-3.2601006955232199,5.4206574030323686,-5.1410520458121551,1.4202886391543625,-8.0491575354890639,1.0617841707591984,-3.8817553989302249,2.4266498214400101,-4.5855387381587525,1.574038237607013,-5.0456735941661046,0.72948617751643607,-5.7761828672066633,0.60893917303375855,-3.1689156292951055,1.5724467217477121
48555,89.102909482758619,23057,0.21048334817038958,0.3250989184349436,0.211924,2309.7368939733387,2697.0068046575702,5488.8834761392218,0.064730523171439625,-71.603578137426751,69.368282066575091,14.786819213909823,23.571134838952023,6.4181679356112147,6.5942639029446406,-7.117563807473541,-1.4554433435515983,-5.7435248835736008,5.9156706363272695,-1.997915388148612,9.5685015549437118,5.0945892756877313,9.9163092046398553,-5.1000494236226324,0.6759098965997109,-4.0391424178206927,-0.0023939900769035967,-3.5645019263944402,3.0525321299526977
48680,80.74951171875,25553,0.42919929891897601,0.53046819900178155,0.226111,990.7699571046553,1444.3759811150301,1846.6638334764416,0.052892348345588237,-125.88560417415765,170.62432131610302,-3.1683762317275441,28.943242670833232,-0.71828309634358267,25.053631179816346,-6.0063731572221961,1.8172253216404148,-8.1727741671230412,2.2667114434654843,-7.3415019240146426,-10.001647988164295,-15.782498382911408,2.9167351714230776,-9.1506993482269188,-7.2348684634082625,-7.7318735562837624,-11.368387327899148,3.072060245318684,7.8448055621108495
48778,123.046875,3,0.25575981587338581,0.49808184460230487,0.0807464,994.64805404133097,947.30265206945194,1629.7651450331366,0.061681032918924149,-226.20287137682092,212.49366480417618,-63.870895767598924,7.5517966078803163,-25.540925559286748,-10.062950462165524,-19.140412496068073,-14.242474434948162,-13.141162794520467,-11.679992758676976,-8.1947468963279171,-7.1995768593583716,-11.601391969687153,-8.7581646655068628,-8.2284315063844495,-5.171931563574085,3.2061985291160777,-2.1680313916130172,-0.49938390586731418,-5.0903262016140767
48826,117.45383522727273,36254,0.4477677032744698,0.47098693060301089,0.0881065,1929.4540024511596,2096.2628555721885,4207.9162219729587,0.091562938394930335,-146.27650554458972,110.44711125328776,-10.860946695552171,50.344628160377198,-6.7590740510340961,23.720698376188199,-4.3544988686578021,5.1700624993382434,-4.3739014859916008,1.7136834809626105,2.3861599255188577,7.1101806552923952,-8.2814453521013363,1.0060166223728364,-2.2741641398198871,2.5967741666990474,-5.0548009073446893,3.9803103331019205,5.7745576029661274,3.2811463448591791
48856,117.45383522727273,36556,0.45028261891929977,0.40431864460765515,0.184635,1021.6956094103979,1533.6289332181318,1844.1305154617357,0.036022457914086689,-133.19920508110764,164.07529392106511,-5.4295159106938682,21.612197452933604,-6.1278032374022349,8.7963775897636207,-9.1452526160079568,6.5875750056437301,7.3688224276293477,1.6414036012978981,0.68996153937486959,7.186790856502415,1.1317366972807517,6.8436304297228876,0.97864475587777788,9.053121844736042,6.3543370963240235,9.3110075958903185,8.2263572525003497,1.244294452908473
48860,112.34714673913044,27779,0.44454572836683953,0.38895202513461941,0.222101,1208.7657915260795,1739.6021452279413,2386.6355683412344,0.037704609495936535,-89.471756264095163,152.75645509893266,-5.5208737374572472,25.747437279653681,-1.0088511528562791,2.822423965324599,0.2392358548828846,4.3855072039885936,-9.0436415224917077,3.3602272427066597,7.6574452997054676,7.144910702609665,-7.7819354630749364,1.0623273173677559,-6.6580030907122181,1.1420267879001482,-4.3886788828721492,-1.2583778477238829,-2.5244585362097713,-2.2904089698683934
48863,117.45383522727273,37525,0.43249428831878278,0.41509150542000439,0.162305,1390.0169815144209,1909.9133592036562,2689.625402869824,0.035595778710332815,-104.85033409719665,141.20902173284804,-15.287086911619573,16.106258809961062,4.8714012973216487,6.345476668850214,-0.82479855819814363,8.4934756969698935,-4.4971301409821738,7.9277578258141377,-6.1109112588202157,4.9158616866956155,-4.4951632413992737,2.9564253274470458,-2.8732904225588212,4.0951893354328037,-2.0069096809877411,5.487089454243895,-1.4901063548990305,4.1294460100682837
49031,99.38401442307692,31210,0.21836521875489484,0.32029253523659768,0.24904,910.84285415468719,1442.7699657660544,1365.4152395187839,0.037388500919829593,-243.8573059319111,138.16401084981641,14.983581690762405,15.723438759226966,13.359305030580609,12.306799543077275,15.079862172445852,5.1463774119660481,-9.5208824725577035,1.6054428661612135,-17.692414427780012,-11.359276876241443,-11.882817026846057,-0.40448147869652407,0.33679871381637333,9.1852807947446831,5.6970646656316051,-0.2695864252411283,-2.7989826646402656,-6.795175775984208
49039,123.046875,38964,0.40626894313832279,0.61004020016829974,0.114895,2283.0597620656804,1893.1394348487026,4083.6919731399962,0.14410986176954335,-103.29906908173461,95.929701744238315,-52.640401757887354,38.70630205345671,-3.5554614087880707,3.7583359949250212,10.167461964503989,8.1599871117932974,1.278299591660935,3.7474386930698205,-7.1054768521498728,4.8218204504200823,-1.1316501904782887,1.4294178077217892,-2.0128996479299848,-1.2054295626613249,-4.5407899517748147,-0.58377872977611689,3.2626407207537635,4.0430054113789327
49068,135.99917763157896,43835,0.40981559564645947,0.43488171444405743,0.373502,2354.7280107354668,2606.1794296212361,5204.0851982754448,0.05353633538119195,-0.29241262734087115,80.993310710646924,-6.1113347721411886,34.959706794087516,12.876581097392288,4.3340438637180458,5.2112062124072214,18.466452599315275,-0.84572467609388313,1.0798201601785267,-1.4355230414993798,4.7987201591588731,-9.0423305116329047,-2.9445319408356552,-3.1054201563523338,0.21693434648884977,-8.839542220597167,4.7810684060482638,-1.574648636848069,-2.7622778166105237
49399,95.703125,15944,0.33348133053513973,0.47701813579848901,0.064367,2878.0581189434233,2109.0505656428118,5230.910036069321,0.18225664546246131,-168.97295528319145,68.120588709336459,-41.212309656613918,33.338988119738801,-31.639031653491568,9.1023236133257477,-14.768783870538501,7.7652568673460962,-20.972311534383273,-10.606589073298339,-21.33676947711643,-3.2864961622147519,-8.6070275779323921,1.4170699299485179,-10.721255795545414,-7.7768599500908993,-2.577019265849458,3.865215855880209,-0.61318595061449421,-2.7674795415618947
49404,129.19921875,35080,0.39393352775790375,0.54582616883492385,0.130837,1169.0897014687691,1468.0523300230257,2223.7615532181212,0.055813721458978331,-186.22337546365691,158.48517731211487,-14.964590430613036,39.162183105435439,-0.70542130423163218,5.1547431729321547,3.4020819961167228,1.1397083735265772,-10.956328893344097,4.6155844705386464,-5.6479949827574174,-8.1235577785166448,-6.3235850116153083,-4.7213681507957332,-5.3057660226411896,-4.9146022297573921,-8.3748756003378215,-6.2679437804805227,-5.1186185318811734,-7.7882555285728285
49407,107.666015625,3932,0.46715604496472951,0.63044230300074733,0.211957,2582.9200675568677,2490.9512704313593,5694.4738996287251,0.1297293742743808,16.304367216132643,89.517964054890285,-14.827164226330428,14.521293512656085,-11.46840214731027,8.3888732909062274,-7.811370793885227,7.2254461515825046,-10.85054938342509,13.609646322314534,4.0135087389626163,-19.555550060623101,-2.3523062185317336,-3.8641989155690291,-1.8237133629458429,2.0264502094606116,0.31666007901842363,4.3379496753804236,0.46675529958861184,3.9112783932783741
49475,117.45383522727273,33507,0.49652445014336621,0.50302199389420321,0.155917,1614.1022281144456,2301.2232834136166,3768.677211324497,0.04919924898413313,-157.62862050970284,108.53532367258461,25.186023787582002,36.908403877352463,9.2324887405697016,21.2021981948355,7.1218536448378504,9.7478613829147385,-6.3556128136741998,8.4741575168990391,0.42729689613846911,7.6890898704539206,-0.82719027483274354,4.7287757620983086,-0.98771031557764066,2.4971094093664643,-4.512353182681049,-4.5492505870173545,-6.3733809684443923,0.18970701721469838
49477,95.703125,28284,0.36965304512283864,0.51549086989964565,0.147721,3369.2666988617298,2970.2231685170814,6807.2838372859424,0.13693114478521673,-135.83354449183145,54.848599409358542,40.185604706963275,23.034909188150021,6.9486578249614146,1.6364002187809923,-9.2463647437732384,-1.4427616777326571,-13.177208856531029,0.083964116038431097,-11.390481331885979,-1.9617110567813969,-3.7770579323877627,-4.8326860148764759,-3.1562569364471837,4.4167778016820627,-6.9220314914924606,5.1591046432000125,-2.6671935853143491,-0.73547115885417513
49602,117.45383522727273,34463,0.24364063598972494,0.40227679527617305,0.0265496,1759.8245565874031,1998.7843245399697,3307.9403381584043,0.07319377541634392,-354.97623949523575,110.59496017170318,-4.2307778576554851,14.802428422772474,6.6447077824153435,-2.6211933406300134,11.336642695674421,-7.82931472739266,-12.269432536111166,-2.309121027599335,-12.567716907446297,-0.83843823111034055,-15.422908004026521,5.823606515543629,-8.764867745537094,-0.038227199189840862,2.3791005424202525,6.4635224908451931,2.0061975924299107,1.2127905843636422
49605,135.99917763157896,39627,0.20377874589599024,0.36013751663704818,0.0373617,2697.4303856689608,2469.7817984166895,5255.6765529762479,0.14208870997000775,-292.32690080605914,50.523816546664456,-34.147348459641115,-6.4751564115159752,-9.9132586055463161,-15.38037275863938,-14.004839237624275,-17.801113589328228,-10.147531432779465,-1.7891623326856156,-11.213975660176455,3.5671685919407832,-11.181720985410912,-1.4730482094837869,-11.78464559713869,-1.6675554663712895,-3.5160232701054333,6.4948126789777865,3.572883623520223,10.315760311290802
49819,117.45383522727273,34171,0.34306175548705253,0.56112531148856559,0.183182,2110.0726815603966,2211.3601730572491,4845.3790339892121,0.094502829914860684,-73.575745817061957,98.526367583658569,-19.677311741565703,-22.60660265337518,-69.842851386483986,-2.2819599308716039,-39.552536384195221,-11.353223259988837,-4.1066573940463602,8.4386445688669447,-4.4729644940261624,-3.632761699620918,-16.015694423105657,-1.7531170597828234,-5.2310637805996176,6.7889662603983547,3.7968789903799465,-0.22110148669709734,-1.4148422576895305,9.8220210292465158
49843,66.256009615384613,20358,0.23987916505719931,0.35657767079520286,0.100737,1313.9720221497319,1790.7954321171671,2427.351988801277,0.055289159249226005,-236.33755998589768,132.59109193558632,15.465393524667393,31.455185573298444,2.164087083106387,6.8014179250361098,-0.88411113912466222,-4.0479203820804859,-15.218256944304654,4.1617487363711358,-8.630044454460144,-2.1354343964982703,-16.283320183633577,-0.80151915164230592,-7.9677985255132304,0.75090180699825904,-3.6456804136982321,-3.2216837347455844,-1.702238266925008,-2.2332736500218315
49847,95.703125,29906,0.3087821634176145,0.45609878381893354,0.129028,1485.1904041668286,1930.7823719858516,3030.9650055026123,0.063059331462848298,-155.5128324024349,130.08743053466435,5.2549574154141085,34.290945485658561,-5.2874872920884073,3.1387014134416922,-5.4501929770986601,-0.68911692694402005,-6.7180436965095369,-5.5125175843999985,-12.277939437535492,-1.1440212907204981,-17.708427693290737,2.0442543483418434,-10.326166710177596,-4.6379718848794171,-7.3888282413028099,0.97001721262833207,-6.5148177357200563,-2.1711502513295278
49848,123.046875,39169,0.25993455759721867,0.41743645502676524,0.136914,1071.1593233115752,1708.676229481586,1832.3972530778346,0.04137692289086687,-213.60301992642229,134.53211443314117,29.339754460993397,34.305600667433957,5.5705409630746043,0.052947091285527825,-2.7228368564199537,-1.4588060415361268,-10.379530399282718,-11.711576410960213,-8.3205203741801892,-13.210641347940058,-20.22923201283168,-10.351237767941686,-11.016079397011916,-0.78696995439820272,-2.6550834107200871,3.4835016692895371,-7.4502411487277449,-4.1886750681988314
50167,135.99917763157896,41585,0.25644027811888831,0.38348373184049972,0.0746723,912.99346559488538,1410.5405750377215,1580.5237761222911,0.038073087993421052,-266.92594908019441,161.96071365736555,8.8567789353364379,21.811534164208101,5.7894368324617913,14.104647877938428,4.6270521846333255,1.8899564307300489,-14.338345039664105,-0.54817258941730851,-3.1269114416287991,-4.4043076528431602,-12.36340020941919,-9.680867207363157,-6.713089153217406,-2.6589434273728463,-4.2126497852453078,0.30468955561932803,-4.6597523610375982,-3.1794458343068577
50264,172.265625,53402,0.37399555147931118,0.39048403818631139,0.194026,1759.4816760230931,2104.177462171458,3582.3116715847523,0.073257682493227561,-86.291946588120368,119.56287900971088,-19.29635399777899,3.8962292643713194,3.389107321829167,12.252629340576485,2.9703788818872345,7.2955981853369467,-2.9456164639630598,7.9213239276373404,-3.4285085274780029,5.1380501015575266,2.5058402435436649,4.7525585170085467,-4.2915687545393357,2.5493894185086701,-1.840664206673303,2.2620997377437475,-1.1535547399859614,1.9111835108908033
50272,123.046875,37955,0.37891886458959306,0.58345782675971447,0.307172,1655.8189460453959,2112.1818871026826,3726.9274637795083,0.057462615494388546,-54.950411459109773,120.67152517785871,3.8842186274162023,37.379906569501578,5.2929595267259897,6.59442696694002,2.1176286719688315,3.6501632363579612,2.2849686342693958,15.675489846648324,0.91057214477150505,6.7328971145300729,1.3853172880975626,1.4641886346380144,-1.0994573103546113,3.3235314142298424,-0.82234533343694838,1.8186564978573758,-0.79481725195302999,5.9829021559465607
50320,123.046875,32801,0.19274383446965937,0.30967616193798264,0.0820178,699.8321529996532,787.20416149508185,1134.2514746698432,0.035914370888157895,-358.19103949252724,105.72992932532038,-0.95519797355086034,-4.1234671733395922,1.0944974085697228,-21.309060801417889,-35.2732754185947,-35.540054353546658,-28.517462888664181,-24.027713529234671,-23.627397126368237,-20.304559774775729,-13.829318357055389,-11.215830173939571,-12.697278416927899,-8.3028575029648035,-3.9952413195074308,-7.3571960548102631,-7.3350808043945817,-3.6166294636023002
50322,61.5234375,16896,0.27813319778258272,0.48854095082967924,0.0632633,1891.0480564211859,1154.3525857223601,2912.8907194816661,0.15264268999129257,-295.95960885525199,100.55509407355034,-74.457099030058529,34.454238725255614,21.82416355709536,-11.668247228144185,-12.145198010393695,-5.498058094557444,-11.789619409124017,-27.075009634833702,-20.122308581792499,-9.1664904084631864,-1.1466269814144732,-1.7701492266148149,-11.179710834997648,-3.1895016611726215,9.5893663349707428,-4.9539930464582103,-16.879318257416102,-2.6678069075212596
50387,143.5546875,46487,0.41251746951269691,0.44525886576690149,0.30708,2125.0282487525451,2370.5881504268464,4514.1727034152473,0.070449687379063472,-57.64511360185066,98.503583597010817,6.5593731410358824,32.805316790982729,10.046588796775406,7.4201962319575854,-2.8973356870212461,8.688800095354825,-5.389827359462771,7.4689790031321968,-3.0836257459899468,5.0512942911646235,1.9604140808188972,-1.925345306516494,-1.4026931135826031,4.5609505111158617,-5.9613147334513625,4.1335469597488554,-1.2874950396852227,2.3101918279294438
50388,95.703125,28915,0.41452799574476978,0.52978425260397111,0.231742,2496.757867071226,2246.3536263448168,4814.1292229525443,0.13151469983552633,-40.434738489104006,86.08444969021798,-19.977013885353269,31.071720886927039,-1.6151647006448286,5.1288468274131098,-4.8479382515711738,7.1662652232052162,-8.4711164320830203,3.8107245532376584,-8.6892594814451733,6.5652724873183077,-1.0270110968322435,-1.4822431757891377,-3.2660168582215641,1.4327142450694625,-8.0652721272569838,2.3300532719789055,-6.5887454834859236,-0.90652271928513917
50598,143.5546875,45203,0.32481295585607817,0.47997261979041844,0.210133,1825.8191375752015,2058.0204372497305,3785.6488618621706,0.088023380010650659,-85.83562667147099,108.6309498325427,-18.004585693378566,34.360205814967671,6.791111638779145,25.016503093590575,0.50864233733306996,9.3839357620521486,-2.6651086633951433,14.113992890622454,-6.2569975683119159,1.2968395008377029,-9.5684032287889682,-2.2155450443862135,-9.6838394932891347,1.6499249759089922,-6.9555365529161133,0.78965709708951803,-3.7477197409791589,-2.6262101721953131
